CustomerID,Gender,Age,Married,NumberofDependents,City,ZipCode,Population,NumberofReferrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,Churn,ChurnCategory,ChurnReason,predictions,pred_probabilities
3519-ZKXGG,0,61,1,0,San Francisco,94123,22920,1,3,Offer E,1,44.34,Yes,1,Fiber Optic,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,75.85,256.6,0.0,0,133.02,389.62,1,Competitor,Competitor offered more data,1,0.97881365
7395-IGJOS,1,70,1,0,Quincy,95971,6189,1,17,None,1,9.5,No,1,Fiber Optic,16.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,0,Bank Withdrawal,81.5,1329.2,0.0,0,161.5,1490.7,1,Competitor,Competitor made better offer,1,0.9782009
8739-WWKDU,1,69,0,0,San Diego,92109,46086,0,25,None,1,18.46,Yes,1,Fiber Optic,3.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,89.5,2196.15,0.0,0,461.5,2657.65,1,Competitor,Competitor had better devices,1,0.9781593
1273-MTETI,0,69,0,0,Rancho Cucamonga,91737,23079,0,4,None,1,12.86,Yes,1,Fiber Optic,4.0,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,1,Bank Withdrawal,88.85,372.45,0.0,0,51.44,423.89,1,Other,Don't know,1,0.97790396
3049-NDXFL,0,30,0,0,San Diego,92130,28201,0,1,Offer E,1,34.47,Yes,1,Fiber Optic,59.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,0,Credit Card,85.8,85.8,0.0,0,34.47,120.27,1,Competitor,Competitor made better offer,1,0.97782964
1891-UAWWU,0,79,1,0,Johannesburg,93528,207,1,20,None,1,4.77,Yes,1,Fiber Optic,17.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,0,Bank Withdrawal,90.8,1951.0,0.0,0,95.4,2046.4,1,Competitor,Competitor had better devices,1,0.9772385
3178-FESZO,0,45,0,0,Clements,95227,722,0,1,Offer E,1,20.23,Yes,1,Fiber Optic,17.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,100.25,100.25,0.0,0,20.23,120.48,1,Other,Don't know,1,0.97652596
3389-YGYAI,0,79,0,0,Princeton,95970,495,0,8,None,1,45.16,Yes,1,Fiber Optic,15.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,1,Bank Withdrawal,105.5,829.55,0.0,0,361.28,1190.83,1,Price,Price too high,1,0.97652483
9057-SIHCH,0,48,0,0,Twentynine Palms,92278,14104,0,3,Offer E,1,9.95,Yes,1,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,96.6,291.9,0.0,0,29.85,321.75,1,Price,Price too high,1,0.97642505
9094-AZPHK,0,64,0,0,San Bernardino,92405,24644,0,15,Offer D,1,32.07,Yes,1,Fiber Optic,28.0,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,1,Bank Withdrawal,100.15,1415.0,0.0,0,481.05,1896.05,0,Unknown,Unknown,1,0.9757692
4373-MAVJG,0,64,1,0,San Diego,92117,51213,1,14,Offer D,1,13.64,Yes,1,Fiber Optic,9.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,90.9,1259.0,0.0,0,190.96,1449.96,1,Competitor,Competitor made better offer,1,0.9757401
2873-ZLIWT,0,64,1,0,Temecula,92592,46171,1,40,Offer B,1,2.03,Yes,1,Fiber Optic,19.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,84.85,3303.05,0.0,0,81.2,3384.25,1,Competitor,Competitor made better offer,1,0.9756055
7598-UAASY,1,19,1,0,Marshall,94940,406,1,2,Offer E,1,20.5,No,1,Fiber Optic,51.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,76.4,151.8,0.0,0,41.0,192.8,1,Competitor,Competitor had better devices,1,0.97520524
5959-BELXA,1,67,0,0,Yucaipa,92399,41575,0,32,Offer C,1,25.45,Yes,1,Fiber Optic,18.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,1,Credit Card,96.15,3019.25,0.0,0,814.4,3833.65,1,Price,Price too high,1,0.9751363
4765-OXPPD,0,20,1,0,Ventura,93003,46894,1,9,Offer E,1,6.35,No,1,Cable,69.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,0,Mailed Check,65.0,663.05,0.0,0,57.15,720.2,1,Competitor,Competitor offered more data,1,0.9750265
8118-LSUEL,1,74,0,0,Roseville,95678,30614,0,23,None,1,17.62,Yes,1,Fiber Optic,29.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,1,Bank Withdrawal,106.4,2483.5,0.0,0,405.26,2888.76,1,Dissatisfaction,Product dissatisfaction,1,0.9746923
5219-YIPTK,0,46,1,0,Trinidad,95570,2369,1,33,None,1,11.32,Yes,1,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,104.4,3409.6,0.0,0,373.56,3783.16,1,Dissatisfaction,Service dissatisfaction,1,0.973982
6362-QHAFM,1,53,1,0,Sacramento,95825,30715,1,42,None,1,42.45,Yes,1,Fiber Optic,11.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,108.3,4586.15,0.0,0,1782.9,6369.05,0,Unknown,Unknown,1,0.9737794
3317-HRTNN,0,79,0,0,San Diego,92109,46086,0,5,None,0,0.0,Unknown,1,DSL,15.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,0,Bank Withdrawal,45.7,198.0,0.0,0,0.0,198.0,1,Competitor,Competitor made better offer,1,0.9731889
8414-MYSHR,1,79,0,0,Arcadia,91007,30933,0,5,None,1,4.59,No,1,Fiber Optic,11.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,1,Bank Withdrawal,91.4,449.75,0.0,0,22.95,472.7,1,Dissatisfaction,Network reliability,1,0.9729822
2378-HTWFW,1,78,0,0,Newman,95360,8504,0,35,None,1,26.19,Yes,1,Fiber Optic,19.0,Yes,No,No,No,No,Yes,No,No,Month-to-Month,0,Credit Card,91.0,3180.5,0.0,40,916.65,4137.15,0,Unknown,Unknown,1,0.97294575
0680-DFNNY,1,62,1,0,Winters,95694,8406,1,15,None,1,40.7,Yes,1,Fiber Optic,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,101.1,1504.05,0.0,0,610.5,2114.55,1,Competitor,Competitor offered more data,1,0.97279686
1452-VOQCH,1,61,0,0,Hinkley,92347,1933,0,1,None,1,4.53,Yes,1,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,75.1,75.1,0.0,0,4.53,79.63,0,Unknown,Unknown,1,0.9727832
2867-UIMSS,1,24,0,0,Vernalis,95385,274,0,1,None,1,35.77,No,1,Fiber Optic,69.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,80.5,80.5,0.0,0,35.77,116.27,1,Dissatisfaction,Product dissatisfaction,1,0.97268766
6712-OAWRH,0,79,0,0,San Bernardino,92408,12149,0,26,Offer C,1,34.69,No,1,Fiber Optic,27.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,1,Bank Withdrawal,91.25,2351.8,0.0,0,901.94,3253.74,1,Attitude,Attitude of support person,1,0.97183627
7379-POKDZ,1,31,1,0,Lancaster,93536,49309,1,3,None,1,26.71,No,1,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,70.3,208.85,0.0,0,80.13,288.98,1,Competitor,Competitor had better devices,1,0.9717567
5087-SUURX,0,46,1,0,Yorba Linda,92887,20893,1,18,None,0,0.0,Unknown,1,Cable,30.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,39.05,669.85,0.0,0,0.0,669.85,1,Dissatisfaction,Lack of self-service on Website,1,0.9716959
6653-CBBOM,0,57,0,0,Compton,90221,51387,0,1,Offer E,1,15.92,No,1,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,70.3,70.3,0.0,0,15.92,86.22,1,Dissatisfaction,Service dissatisfaction,1,0.9708066
5389-FFVKB,1,71,1,0,Thousand Oaks,91360,42526,1,32,None,1,2.08,No,1,Fiber Optic,25.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,80.3,2483.05,0.0,0,66.56,2549.61,1,Dissatisfaction,Service dissatisfaction,1,0.9707493
2485-ITVKB,0,36,1,0,Northridge,91325,32307,1,2,Offer E,0,0.0,Unknown,1,DSL,12.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,1,Bank Withdrawal,35.1,68.75,0.0,10,0.0,78.75,1,Attitude,Attitude of support person,1,0.9705129
3398-ZOUAA,1,76,1,0,Redwood City,94063,32368,1,21,Offer D,1,19.74,No,1,Fiber Optic,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,69.1,1474.75,0.0,0,414.54,1889.29,1,Attitude,Attitude of support person,1,0.97027653
2856-HYAPG,0,62,0,0,Platina,96076,215,0,1,Offer E,1,12.4,No,1,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,68.65,68.65,0.0,0,12.4,81.05,1,Price,Price too high,1,0.9701801
5331-RGMTT,1,67,1,0,Point Arena,95468,1352,0,54,None,1,38.48,Yes,1,Fiber Optic,13.0,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,1,Credit Card,99.05,5295.7,0.0,40,2077.92,7413.62,0,Unknown,Unknown,1,0.97010773
6877-LGWXO,1,66,1,0,Pleasanton,94588,28568,1,18,Offer D,1,4.98,No,1,Fiber Optic,18.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,0,Bank Withdrawal,78.55,1422.65,0.0,0,89.64,1512.29,1,Attitude,Attitude of support person,1,0.96953493
2656-TABEH,1,57,1,0,Temecula,92591,25655,1,4,None,1,28.22,Yes,1,Fiber Optic,10.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,100.2,420.2,0.0,0,112.88,533.08,1,Dissatisfaction,Service dissatisfaction,1,0.96945715
1977-STDKI,0,72,0,0,The Sea Ranch,95497,752,0,1,None,1,20.55,No,1,Fiber Optic,5.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,73.0,73.0,0.0,0,20.55,93.55,1,Competitor,Competitor offered more data,1,0.9694425
5299-SJCZT,1,57,0,0,Ladera Ranch,92694,350,0,3,Offer E,1,21.86,Yes,1,Fiber Optic,6.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,101.55,298.35,0.0,0,65.58,363.93,1,Dissatisfaction,Network reliability,1,0.96911734
6424-ELEYH,0,39,1,0,Lebec,93243,1247,1,3,Offer E,1,35.18,Yes,1,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,74.75,229.5,0.0,0,105.54,335.04,1,Competitor,Competitor had better devices,1,0.96862006
6567-HOOPW,0,69,0,0,Folsom,95630,51855,0,1,None,1,20.06,No,1,Fiber Optic,24.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,-7.0,79.2,0.0,0,20.06,99.26,1,Competitor,Competitor made better offer,1,0.9674856
6513-EECDB,1,75,1,0,San Francisco,94114,30587,0,1,None,1,36.92,Yes,1,Fiber Optic,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,73.55,73.55,0.0,0,36.92,110.47,1,Price,Price too high,1,0.9671263
2462-XIIJB,1,33,0,0,Miranda,95553,867,0,5,None,1,3.25,Yes,1,Fiber Optic,25.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,92.5,452.7,0.0,0,16.25,468.95,1,Competitor,Competitor offered more data,1,0.9670807
2024-BASKD,0,23,0,0,Exeter,93221,13333,0,1,Offer E,1,22.16,No,1,Fiber Optic,47.0,No,No,Yes,No,No,No,No,No,Month-to-Month,1,Mailed Check,74.6,74.6,0.0,10,22.16,106.76,1,Competitor,Competitor offered more data,1,0.9659176
9752-ZNQUT,0,51,0,0,Visalia,93291,36718,0,1,Offer E,1,7.99,No,1,Cable,11.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,48.6,48.6,0.0,0,7.99,56.59,0,Unknown,Unknown,1,0.9656146
2446-BEGGB,0,79,0,0,Lakewood,90712,30173,0,6,None,1,47.35,Yes,1,Fiber Optic,29.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,98.25,560.6,0.0,0,284.1,844.7,1,Attitude,Attitude of support person,1,0.9653777
9090-SGQXL,1,70,1,0,Ben Lomond,95005,6407,1,68,None,1,47.17,Yes,1,Fiber Optic,29.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,1,Bank Withdrawal,105.3,7299.65,0.0,0,3207.56,10507.21,1,Competitor,Competitor offered more data,1,0.9650235
3066-RRJIO,0,29,0,0,San Francisco,94132,26297,0,1,Offer E,1,13.04,No,1,Fiber Optic,46.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,69.95,69.95,0.0,0,13.04,82.99,1,Competitor,Competitor made better offer,1,0.9649696
4652-NNHNY,1,32,1,0,Fellows,93224,626,1,16,None,1,17.96,Yes,1,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,73.85,1284.2,0.0,0,287.36,1571.56,1,Other,Don't know,1,0.964915
7613-LLQFO,1,41,0,0,Amador City,95601,222,0,12,None,1,12.36,Yes,1,Fiber Optic,23.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,84.45,1059.55,0.0,0,148.32,1207.87,1,Dissatisfaction,Limited range of services,1,0.9647772
3235-ETOOB,1,51,1,0,San Diego,92109,46086,1,8,None,1,47.91,No,1,Fiber Optic,23.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,74.5,609.9,0.0,0,383.28,993.18,1,Competitor,Competitor made better offer,1,0.9647221
0306-JAELE,1,61,0,0,Fallbrook,92028,42239,0,5,None,1,31.09,No,1,Fiber Optic,11.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,96.1,453.4,0.0,0,155.45,608.85,1,Competitor,Competitor made better offer,1,0.9646519
6017-PPLPX,1,47,1,0,Daly City,94014,47453,1,20,None,1,16.49,No,1,Fiber Optic,8.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,70.45,1470.95,0.0,0,329.8,1800.75,1,Competitor,Competitor had better devices,1,0.9634665
9254-RBFON,0,38,1,0,Klamath River,96050,482,1,17,Offer D,1,5.4,No,1,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,98.6,1704.95,0.0,0,91.8,1796.75,1,Competitor,Competitor had better devices,1,0.96339655
9787-XVQIU,1,38,0,0,Sugarloaf,92386,1834,0,1,Offer E,1,39.44,Yes,1,Fiber Optic,18.0,No,No,No,No,No,No,No,No,Month-to-Month,1,Bank Withdrawal,75.3,75.3,0.0,0,39.44,114.74,1,Attitude,Attitude of support person,1,0.9624233
2754-XBHTB,0,40,0,0,Amador City,95601,222,0,9,None,1,22.88,No,1,Fiber Optic,23.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,77.65,714.15,0.0,0,205.92,920.07,1,Competitor,Competitor made better offer,1,0.96241564
7617-EYGLW,1,62,0,0,Clearlake Oaks,95423,3684,0,1,Offer E,1,46.59,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,19.45,19.45,0.0,0,46.59,66.04,0,Unknown,Unknown,1,0.9618229
0122-OAHPZ,0,29,0,0,San Diego,92122,34902,0,7,None,1,28.62,Yes,1,Fiber Optic,26.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,1,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.56,1,Competitor,Competitor made better offer,1,0.9615493
9444-JTXHZ,1,53,1,0,Tulare,93274,56101,1,1,None,1,35.15,No,1,Fiber Optic,14.0,No,No,Yes,No,No,No,No,No,Month-to-Month,0,Bank Withdrawal,76.2,76.2,0.0,50,35.15,161.35,1,Other,Don't know,1,0.96117646
4132-KALRO,0,31,0,0,Davis Creek,96108,104,0,4,Offer E,1,7.94,Yes,1,Fiber Optic,3.0,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,1,Credit Card,100.85,399.25,0.0,10,31.76,441.01,0,Unknown,Unknown,1,0.95968133
0504-HHAPI,0,72,0,0,Guinda,95637,228,0,27,None,1,16.94,Yes,1,Fiber Optic,11.0,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,0,Credit Card,88.3,2467.75,0.0,0,457.38,2925.13,1,Other,Don't know,1,0.95902294
5520-FVEWJ,0,28,1,0,Santa Rosa,95405,22250,1,12,None,1,40.63,Yes,1,Fiber Optic,59.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,1,Bank Withdrawal,84.5,916.9,0.0,0,487.56,1404.46,1,Competitor,Competitor had better devices,1,0.9590107
7274-RTAPZ,1,20,0,0,Long Beach,90804,43467,0,1,Offer E,1,7.15,No,1,Fiber Optic,48.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,90.55,90.55,0.0,0,7.15,97.7,1,Dissatisfaction,Product dissatisfaction,1,0.95892143
3988-RQIXO,0,68,0,0,Corona Del Mar,92625,13422,0,1,None,1,43.61,No,1,Fiber Optic,2.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,91.3,91.3,0.0,0,43.61,134.91,1,Attitude,Attitude of service provider,1,0.9583004
4285-GYRQC,0,63,1,0,Newport Beach,92662,3124,1,7,Offer E,1,44.66,No,1,Fiber Optic,26.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,86.25,587.1,0.0,0,312.62,899.72,1,Attitude,Attitude of support person,1,0.95829785
9961-JBNMK,1,79,0,0,Desert Center,92239,964,0,21,None,1,42.27,No,1,Fiber Optic,7.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,1,Bank Withdrawal,-1.0,2030.3,10.2,0,887.67,2907.77,1,Dissatisfaction,Product dissatisfaction,1,0.9574846
3500-RMZLT,0,76,0,0,Fresno,93702,47999,0,15,None,1,19.11,No,1,Fiber Optic,8.0,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-Month,1,Credit Card,96.3,1426.75,0.0,150,286.65,1863.4,1,Attitude,Attitude of support person,1,0.95732117
8808-ELEHO,1,66,0,0,Modesto,95356,26055,0,8,None,1,5.02,Yes,1,Fiber Optic,26.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,81.25,585.95,0.0,0,40.16,626.11,1,Price,Price too high,1,0.95718646
8999-BOHSE,0,68,0,0,Gilroy,95020,49968,0,11,None,1,3.96,No,1,Fiber Optic,27.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,0,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,1,Attitude,Attitude of support person,1,0.95636356
3992-YWPKO,0,55,0,0,Atwater,95301,27808,0,6,Offer E,1,20.36,Yes,1,Fiber Optic,10.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,109.9,669.45,0.0,0,122.16,791.61,1,Competitor,Competitor had better devices,1,0.95632267
4815-GBTCD,0,55,1,0,Wishon,93669,327,1,4,None,0,0.0,Unknown,1,DSL,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,25.15,99.95,0.0,0,0.0,99.95,0,Unknown,Unknown,1,0.95611566
4140-MUHUG,0,73,0,0,Oak View,93022,6503,0,3,None,1,18.38,No,1,Fiber Optic,20.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,86.85,220.95,0.0,0,55.14,276.09,1,Attitude,Attitude of service provider,1,0.95531154
2876-GZYZC,0,49,0,0,Cerritos,90703,51556,0,13,None,1,29.21,Yes,1,Fiber Optic,22.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,85.95,1215.65,0.0,0,379.73,1595.38,0,Unknown,Unknown,1,0.9548052
7089-IVVAZ,0,26,0,0,Cantua Creek,93608,1766,0,8,Offer E,1,19.68,Yes,1,Fiber Optic,41.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,103.35,847.3,0.0,0,157.44,1004.74,1,Competitor,Competitor offered more data,1,0.9545912
9490-DFPMD,0,79,0,0,San Diego,92130,28201,0,42,None,1,9.53,Yes,1,Fiber Optic,17.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.61,1,Competitor,Competitor made better offer,1,0.95456845
5909-ECHUI,0,49,0,0,Oak Run,96069,829,0,1,None,1,26.14,No,1,DSL,22.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,56.25,56.25,0.0,0,26.14,82.39,1,Price,Lack of affordable download/upload speed,1,0.9544583
8062-YBDOE,1,70,0,0,Canyon Country,91351,59259,0,1,None,1,7.23,No,1,Fiber Optic,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,69.65,69.65,0.0,0,7.23,76.88,1,Other,Don't know,1,0.9544571
7394-FKDNK,0,62,1,0,San Diego,92126,74232,3,9,Offer E,1,26.51,No,1,Fiber Optic,18.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,89.45,853.1,0.0,0,238.59,1091.69,1,Competitor,Competitor made better offer,1,0.9540035
4585-HETAI,0,25,1,0,Huntington Park,90255,78114,5,4,None,1,48.48,No,1,Fiber Optic,58.0,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,1,Bank Withdrawal,-1.0,325.45,0.0,0,193.92,519.37,1,Dissatisfaction,Service dissatisfaction,1,0.9539702
0596-BQCEQ,0,32,1,0,Hydesville,95547,1201,1,62,None,1,48.58,No,1,Fiber Optic,13.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,100.15,6283.3,0.0,0,3011.96,9295.26,1,Competitor,Competitor had better devices,1,0.9526713
3768-NLUBH,1,73,1,0,Torrance,90503,41979,1,57,Offer B,1,42.1,Yes,1,Fiber Optic,3.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,0,Bank Withdrawal,100.6,5746.15,0.0,0,2399.7,8145.85,1,Dissatisfaction,Network reliability,1,0.95238185
4629-NRXKX,0,47,1,0,El Monte,91731,30211,1,2,None,1,46.23,No,1,Fiber Optic,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,70.4,147.15,0.0,0,92.46,239.61,1,Dissatisfaction,Network reliability,1,0.95172554
2982-VPSGI,0,64,1,0,South Pasadena,91030,23984,1,11,Offer D,1,25.67,Yes,1,Fiber Optic,18.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,94.0,1078.9,0.0,0,282.37,1361.27,1,Competitor,Competitor made better offer,1,0.95115364
6961-VCPMC,1,71,1,0,North Palm Springs,92258,732,1,46,Offer B,1,48.62,No,1,Fiber Optic,3.0,No,No,No,No,No,Yes,No,No,Month-to-Month,1,Bank Withdrawal,80.4,3605.2,0.0,20,2236.52,5861.72,1,Competitor,Competitor offered more data,1,0.9511066
6474-FVJLC,1,61,0,0,Sherman Oaks,91423,29387,0,2,Offer E,1,43.47,Yes,1,Fiber Optic,30.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,86.0,165.45,0.0,0,86.94,252.39,1,Attitude,Attitude of support person,1,0.94971955
3074-GQWYX,1,30,0,0,San Diego,92117,51213,0,5,None,1,46.88,Yes,1,Fiber Optic,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,75.9,357.75,0.0,0,234.4,592.15,1,Competitor,Competitor made better offer,1,0.9493359
8008-ESFLK,0,43,1,0,Capitola,95010,9673,1,53,None,1,6.68,No,1,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,110.5,5835.5,0.0,0,354.04,6189.54,0,Unknown,Unknown,1,0.9484451
5569-KGJHX,0,63,1,0,Canoga Park,91303,23519,1,9,Offer E,1,14.21,Yes,1,Fiber Optic,5.0,No,No,No,No,Yes,No,No,No,Month-to-Month,1,Bank Withdrawal,85.35,754.65,0.0,50,127.89,932.54,1,Dissatisfaction,Service dissatisfaction,1,0.947888
5351-QESIO,1,64,0,2,San Diego,92122,34902,0,1,Offer E,0,0.0,Unknown,1,Cable,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,0,Mailed Check,24.2,24.2,0.0,0,0.0,24.2,0,Unknown,Unknown,1,0.94788086
7234-FECYN,0,78,0,0,San Gabriel,91776,38041,0,8,None,1,43.98,Yes,1,Fiber Optic,27.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,0,Bank Withdrawal,101.35,780.5,0.0,0,351.84,1132.34,1,Attitude,Attitude of support person,1,0.9475064
3132-TVFDZ,1,70,1,0,Glendale,91202,21990,1,57,None,0,0.0,Unknown,1,Cable,3.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.88,1,Attitude,Attitude of support person,1,0.94695336
3244-DCJWY,0,27,0,0,Bakersfield,93312,40836,0,1,Offer E,1,23.0,No,1,Fiber Optic,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,70.25,70.25,0.0,0,23.0,93.25,1,Competitor,Competitor had better devices,1,0.9462863
5047-LHVLY,1,68,0,0,San Diego,92121,4258,0,1,Offer E,1,39.78,No,1,Cable,12.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,1,Mailed Check,-9.0,50.15,0.0,0,39.78,89.93,1,Competitor,Competitor made better offer,1,0.94619435
4614-NUVZD,0,53,0,0,Anaheim,92807,36301,0,1,None,1,22.86,No,1,Fiber Optic,24.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,81.1,81.1,0.0,0,22.86,103.96,1,Competitor,Competitor offered more data,1,0.9459463
0404-SWRVG,1,21,0,2,La Habra,90631,67354,0,3,Offer E,1,14.6,Yes,1,Fiber Optic,71.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,1,Bank Withdrawal,74.4,229.55,8.74,0,43.8,264.61,1,Dissatisfaction,Product dissatisfaction,1,0.9455478
